partner,cover,room_count,pricing_zone,cover_monthly_price,cover_monthly_price_excl_tax,cover_monthly_price_tax
demo,CATNAT,5,ZDDEF6C2-ZINCFBCC-ZVOLFDCD,3.12345,2.86556,0.25790
demo,CATNAT,5,ZDDEF6C2-ZINCFBCC-ZVOLFCCC,2.91735,2.67647,0.24088
demo,CATNAT,5,ZDDEF6C2-ZINCFBCC-ZVOLFBCB,2.62475,2.40803,0.21672
demo,CATNAT,5,ZDDEF6C2-ZINCFBCC-ZVOLFACA,2.42492,2.22470,0.20022
demo,CATNAT,5,ZDDEF6C2-ZINCFBCB-ZVOLFDCD,3.10996,2.85317,0.25679
demo,CATNAT,5,ZDDEF6C2-ZINCFBCB-ZVOLFCCC,2.90385,2.66409,0.23977
demo,CATNAT,5,ZDDEF6C2-ZINCFBCB-ZVOLFBCB,2.61125,2.39565,0.21561
demo,CATNAT,5,ZDDEF6C2-ZINCFBCB-ZVOLFACA,2.41143,2.21232,0.19911
demo,CATNAT,5,ZDDEF6C2-ZINCFBCA-ZVOLFDCD,3.06102,2.80828,0.25274
demo,CATNAT,5,ZDDEF6C2-ZINCFBCA-ZVOLFCCC,2.85492,2.61919,0.23573
demo,CATNAT,5,ZDDEF6C2-ZINCFBCA-ZVOLFBCB,2.56232,2.35075,0.21157
demo,CATNAT,5,ZDDEF6C2-ZINCFBCA-ZVOLFACA,2.36249,2.16742,0.19507
demo,CATNAT,5,ZDDEF6C2-ZINCFACC-ZVOLFDCD,3.19895,2.93482,0.26413
demo,CATNAT,5,ZDDEF6C2-ZINCFACC-ZVOLFCCC,2.99285,2.74573,0.24712
demo,CATNAT,5,ZDDEF6C2-ZINCFACC-ZVOLFBCB,2.70025,2.47729,0.22296
demo,CATNAT,5,ZDDEF6C2-ZINCFACC-ZVOLFACA,2.50042,2.29396,0.20646
demo,CATNAT,5,ZDDEF6C2-ZINCFACB-ZVOLFDCD,3.18367,2.92080,0.26287
demo,CATNAT,5,ZDDEF6C2-ZINCFACB-ZVOLFCCC,2.97756,2.73171,0.24585
demo,CATNAT,5,ZDDEF6C2-ZINCFACB-ZVOLFBCB,2.68497,2.46327,0.22169
demo,CATNAT,5,ZDDEF6C2-ZINCFACB-ZVOLFACA,2.48514,2.27994,0.20520
demo,CATNAT,5,ZDDEF6C2-ZINCFACA-ZVOLFDCD,3.12825,2.86995,0.25830
demo,CATNAT,5,ZDDEF6C2-ZINCFACA-ZVOLFCCC,2.92214,2.68087,0.24128
demo,CATNAT,5,ZDDEF6C2-ZINCFACA-ZVOLFBCB,2.62954,2.41243,0.21712
demo,CATNAT,5,ZDDEF6C2-ZINCFACA-ZVOLFACA,2.42972,2.22910,0.20062
demo,CATNAT,5,ZDDEF6C1-ZINCFBCC-ZVOLFDCD,2.96585,2.72096,0.24489
demo,CATNAT,5,ZDDEF6C1-ZINCFBCC-ZVOLFCCC,2.75974,2.53187,0.22787
demo,CATNAT,5,ZDDEF6C1-ZINCFBCC-ZVOLFBCB,2.46714,2.26343,0.20371
demo,CATNAT,5,ZDDEF6C1-ZINCFBCC-ZVOLFACA,2.26732,2.08011,0.18721
demo,CATNAT,5,ZDDEF6C1-ZINCFBCB-ZVOLFDCD,2.95235,2.70858,0.24377
demo,CATNAT,5,ZDDEF6C1-ZINCFBCB-ZVOLFCCC,2.74625,2.51949,0.22675
demo,CATNAT,5,ZDDEF6C1-ZINCFBCB-ZVOLFBCB,2.45365,2.25105,0.20259
demo,CATNAT,5,ZDDEF6C1-ZINCFBCB-ZVOLFACA,2.25382,2.06773,0.18610
demo,CATNAT,5,ZDDEF6C1-ZINCFBCA-ZVOLFDCD,2.90342,2.66369,0.23973
demo,CATNAT,5,ZDDEF6C1-ZINCFBCA-ZVOLFCCC,2.69731,2.47460,0.22271
demo,CATNAT,5,ZDDEF6C1-ZINCFBCA-ZVOLFBCB,2.40471,2.20616,0.19855
demo,CATNAT,5,ZDDEF6C1-ZINCFBCA-ZVOLFACA,2.20488,2.02283,0.18205
demo,CATNAT,5,ZDDEF6C1-ZINCFACC-ZVOLFDCD,3.04135,2.79023,0.25112
demo,CATNAT,5,ZDDEF6C1-ZINCFACC-ZVOLFCCC,2.83524,2.60114,0.23410
demo,CATNAT,5,ZDDEF6C1-ZINCFACC-ZVOLFBCB,2.54264,2.33270,0.20994
demo,CATNAT,5,ZDDEF6C1-ZINCFACC-ZVOLFACA,2.34281,2.14937,0.19344
demo,CATNAT,5,ZDDEF6C1-ZINCFACB-ZVOLFDCD,3.02606,2.77621,0.24986
demo,CATNAT,5,ZDDEF6C1-ZINCFACB-ZVOLFCCC,2.81996,2.58712,0.23284
demo,CATNAT,5,ZDDEF6C1-ZINCFACB-ZVOLFBCB,2.52736,2.31868,0.20868
demo,CATNAT,5,ZDDEF6C1-ZINCFACB-ZVOLFACA,2.32753,2.13535,0.19218
demo,CATNAT,5,ZDDEF6C1-ZINCFACA-ZVOLFDCD,2.97064,2.72536,0.24528
demo,CATNAT,5,ZDDEF6C1-ZINCFACA-ZVOLFCCC,2.76454,2.53627,0.22826
demo,CATNAT,5,ZDDEF6C1-ZINCFACA-ZVOLFBCB,2.47194,2.26783,0.20411
demo,CATNAT,5,ZDDEF6C1-ZINCFACA-ZVOLFACA,2.27211,2.08451,0.18761
demo,CATNAT,5,ZDDEF5C3-ZINCFBCC-ZVOLFDCD,3.09225,2.83693,0.25532
demo,CATNAT,5,ZDDEF5C3-ZINCFBCC-ZVOLFCCC,2.88615,2.64784,0.23831
demo,CATNAT,5,ZDDEF5C3-ZINCFBCC-ZVOLFBCB,2.59355,2.37940,0.21415
demo,CATNAT,5,ZDDEF5C3-ZINCFBCC-ZVOLFACA,2.39372,2.19608,0.19765
demo,CATNAT,5,ZDDEF5C3-ZINCFBCB-ZVOLFDCD,3.07876,2.82455,0.25421
demo,CATNAT,5,ZDDEF5C3-ZINCFBCB-ZVOLFCCC,2.87265,2.63546,0.23719
demo,CATNAT,5,ZDDEF5C3-ZINCFBCB-ZVOLFBCB,2.58006,2.36702,0.21303
demo,CATNAT,5,ZDDEF5C3-ZINCFBCB-ZVOLFACA,2.38023,2.18369,0.19653
demo,CATNAT,5,ZDDEF5C3-ZINCFBCA-ZVOLFDCD,3.02982,2.77965,0.25017
demo,CATNAT,5,ZDDEF5C3-ZINCFBCA-ZVOLFCCC,2.82372,2.59057,0.23315
demo,CATNAT,5,ZDDEF5C3-ZINCFBCA-ZVOLFBCB,2.53112,2.32213,0.20899
demo,CATNAT,5,ZDDEF5C3-ZINCFBCA-ZVOLFACA,2.33129,2.13880,0.19249
demo,CATNAT,5,ZDDEF5C3-ZINCFACC-ZVOLFDCD,3.16775,2.90620,0.26156
demo,CATNAT,5,ZDDEF5C3-ZINCFACC-ZVOLFCCC,2.96165,2.71711,0.24454
demo,CATNAT,5,ZDDEF5C3-ZINCFACC-ZVOLFBCB,2.66905,2.44867,0.22038
demo,CATNAT,5,ZDDEF5C3-ZINCFACC-ZVOLFACA,2.46922,2.26534,0.20388
demo,CATNAT,5,ZDDEF5C3-ZINCFACB-ZVOLFDCD,3.15247,2.89217,0.26030
demo,CATNAT,5,ZDDEF5C3-ZINCFACB-ZVOLFCCC,2.94636,2.70309,0.24328
demo,CATNAT,5,ZDDEF5C3-ZINCFACB-ZVOLFBCB,2.65377,2.43465,0.21912
demo,CATNAT,5,ZDDEF5C3-ZINCFACB-ZVOLFACA,2.45394,2.25132,0.20262
demo,CATNAT,5,ZDDEF5C3-ZINCFACA-ZVOLFDCD,3.09705,2.84133,0.25572
demo,CATNAT,5,ZDDEF5C3-ZINCFACA-ZVOLFCCC,2.89094,2.65224,0.23870
demo,CATNAT,5,ZDDEF5C3-ZINCFACA-ZVOLFBCB,2.59835,2.38380,0.21454
demo,CATNAT,5,ZDDEF5C3-ZINCFACA-ZVOLFACA,2.39852,2.20048,0.19804
demo,CATNAT,5,ZDDEF5C2-ZINCFBCC-ZVOLFDCD,2.98115,2.73500,0.24615
demo,CATNAT,5,ZDDEF5C2-ZINCFBCC-ZVOLFCCC,2.77504,2.54591,0.22913
demo,CATNAT,5,ZDDEF5C2-ZINCFBCC-ZVOLFBCB,2.48244,2.27747,0.20497
demo,CATNAT,5,ZDDEF5C2-ZINCFBCC-ZVOLFACA,2.28261,2.09414,0.18847
demo,CATNAT,5,ZDDEF5C2-ZINCFBCB-ZVOLFDCD,2.96765,2.72262,0.24504
demo,CATNAT,5,ZDDEF5C2-ZINCFBCB-ZVOLFCCC,2.76154,2.53353,0.22802
demo,CATNAT,5,ZDDEF5C2-ZINCFBCB-ZVOLFBCB,2.46895,2.26509,0.20386
demo,CATNAT,5,ZDDEF5C2-ZINCFBCB-ZVOLFACA,2.26912,2.08176,0.18736
demo,CATNAT,5,ZDDEF5C2-ZINCFBCA-ZVOLFDCD,2.91871,2.67772,0.24099
demo,CATNAT,5,ZDDEF5C2-ZINCFBCA-ZVOLFCCC,2.71261,2.48863,0.22398
demo,CATNAT,5,ZDDEF5C2-ZINCFBCA-ZVOLFBCB,2.42001,2.22019,0.19982
demo,CATNAT,5,ZDDEF5C2-ZINCFBCA-ZVOLFACA,2.22018,2.03686,0.18332
demo,CATNAT,5,ZDDEF5C2-ZINCFACC-ZVOLFDCD,3.05665,2.80426,0.25238
demo,CATNAT,5,ZDDEF5C2-ZINCFACC-ZVOLFCCC,2.85054,2.61517,0.23537
demo,CATNAT,5,ZDDEF5C2-ZINCFACC-ZVOLFBCB,2.55794,2.34673,0.21121
demo,CATNAT,5,ZDDEF5C2-ZINCFACC-ZVOLFACA,2.35811,2.16341,0.19471
demo,CATNAT,5,ZDDEF5C2-ZINCFACB-ZVOLFDCD,3.04136,2.79024,0.25112
demo,CATNAT,5,ZDDEF5C2-ZINCFACB-ZVOLFCCC,2.83526,2.60115,0.23410
demo,CATNAT,5,ZDDEF5C2-ZINCFACB-ZVOLFBCB,2.54266,2.33271,0.20994
demo,CATNAT,5,ZDDEF5C2-ZINCFACB-ZVOLFACA,2.34283,2.14939,0.19345
demo,CATNAT,5,ZDDEF5C2-ZINCFACA-ZVOLFDCD,2.98594,2.73940,0.24655
demo,CATNAT,5,ZDDEF5C2-ZINCFACA-ZVOLFCCC,2.77984,2.55031,0.22953
demo,CATNAT,5,ZDDEF5C2-ZINCFACA-ZVOLFBCB,2.48724,2.28187,0.20537
demo,CATNAT,5,ZDDEF5C2-ZINCFACA-ZVOLFACA,2.28741,2.09854,0.18887
demo,CATNAT,5,ZDDEF5C1-ZINCFBCC-ZVOLFDCD,2.83853,2.60415,0.23437
demo,CATNAT,5,ZDDEF5C1-ZINCFBCC-ZVOLFCCC,2.63242,2.41507,0.21736
demo,CATNAT,5,ZDDEF5C1-ZINCFBCC-ZVOLFBCB,2.33982,2.14663,0.19320
demo,CATNAT,5,ZDDEF5C1-ZINCFBCC-ZVOLFACA,2.14000,1.96330,0.17670
demo,CATNAT,5,ZDDEF5C1-ZINCFBCB-ZVOLFDCD,2.82503,2.59177,0.23326
demo,CATNAT,5,ZDDEF5C1-ZINCFBCB-ZVOLFCCC,2.61893,2.40268,0.21624
demo,CATNAT,5,ZDDEF5C1-ZINCFBCB-ZVOLFBCB,2.32633,2.13425,0.19208
demo,CATNAT,5,ZDDEF5C1-ZINCFBCB-ZVOLFACA,2.12650,1.95092,0.17558
demo,CATNAT,5,ZDDEF5C1-ZINCFBCA-ZVOLFDCD,2.77610,2.54688,0.22922
demo,CATNAT,5,ZDDEF5C1-ZINCFBCA-ZVOLFCCC,2.56999,2.35779,0.21220
demo,CATNAT,5,ZDDEF5C1-ZINCFBCA-ZVOLFBCB,2.27739,2.08935,0.18804
demo,CATNAT,5,ZDDEF5C1-ZINCFBCA-ZVOLFACA,2.07756,1.90602,0.17154
demo,CATNAT,5,ZDDEF5C1-ZINCFACC-ZVOLFDCD,2.91403,2.67342,0.24061
demo,CATNAT,5,ZDDEF5C1-ZINCFACC-ZVOLFCCC,2.70792,2.48433,0.22359
demo,CATNAT,5,ZDDEF5C1-ZINCFACC-ZVOLFBCB,2.41532,2.21589,0.19943
demo,CATNAT,5,ZDDEF5C1-ZINCFACC-ZVOLFACA,2.21549,2.03256,0.18293
demo,CATNAT,5,ZDDEF5C1-ZINCFACB-ZVOLFDCD,2.89874,2.65940,0.23935
demo,CATNAT,5,ZDDEF5C1-ZINCFACB-ZVOLFCCC,2.69264,2.47031,0.22233
demo,CATNAT,5,ZDDEF5C1-ZINCFACB-ZVOLFBCB,2.40004,2.20187,0.19817
demo,CATNAT,5,ZDDEF5C1-ZINCFACB-ZVOLFACA,2.20021,2.01854,0.18167
demo,CATNAT,5,ZDDEF5C1-ZINCFACA-ZVOLFDCD,2.84333,2.60855,0.23477
demo,CATNAT,5,ZDDEF5C1-ZINCFACA-ZVOLFCCC,2.63722,2.41947,0.21775
demo,CATNAT,5,ZDDEF5C1-ZINCFACA-ZVOLFBCB,2.34462,2.15103,0.19359
demo,CATNAT,5,ZDDEF5C1-ZINCFACA-ZVOLFACA,2.14479,1.96770,0.17709
demo,CATNAT,5,ZDDEF4C3-ZINCFBCC-ZVOLFDCD,2.89306,2.65418,0.23888
demo,CATNAT,5,ZDDEF4C3-ZINCFBCC-ZVOLFCCC,2.68695,2.46509,0.22186
demo,CATNAT,5,ZDDEF4C3-ZINCFBCC-ZVOLFBCB,2.39435,2.19665,0.19770
demo,CATNAT,5,ZDDEF4C3-ZINCFBCC-ZVOLFACA,2.19453,2.01333,0.18120
demo,CATNAT,5,ZDDEF4C3-ZINCFBCB-ZVOLFDCD,2.87956,2.64180,0.23776
demo,CATNAT,5,ZDDEF4C3-ZINCFBCB-ZVOLFCCC,2.67346,2.45271,0.22074
demo,CATNAT,5,ZDDEF4C3-ZINCFBCB-ZVOLFBCB,2.38086,2.18427,0.19658
demo,CATNAT,5,ZDDEF4C3-ZINCFBCB-ZVOLFACA,2.18103,2.00095,0.18009
demo,CATNAT,5,ZDDEF4C3-ZINCFBCA-ZVOLFDCD,2.83062,2.59690,0.23372
demo,CATNAT,5,ZDDEF4C3-ZINCFBCA-ZVOLFCCC,2.62452,2.40781,0.21670
demo,CATNAT,5,ZDDEF4C3-ZINCFBCA-ZVOLFBCB,2.33192,2.13938,0.19254
demo,CATNAT,5,ZDDEF4C3-ZINCFBCA-ZVOLFACA,2.13209,1.95605,0.17604
demo,CATNAT,5,ZDDEF4C3-ZINCFACC-ZVOLFDCD,2.96856,2.72345,0.24511
demo,CATNAT,5,ZDDEF4C3-ZINCFACC-ZVOLFCCC,2.76245,2.53436,0.22809
demo,CATNAT,5,ZDDEF4C3-ZINCFACC-ZVOLFBCB,2.46985,2.26592,0.20393
demo,CATNAT,5,ZDDEF4C3-ZINCFACC-ZVOLFACA,2.27002,2.08259,0.18743
demo,CATNAT,5,ZDDEF4C3-ZINCFACB-ZVOLFDCD,2.95327,2.70942,0.24385
demo,CATNAT,5,ZDDEF4C3-ZINCFACB-ZVOLFCCC,2.74717,2.52034,0.22683
demo,CATNAT,5,ZDDEF4C3-ZINCFACB-ZVOLFBCB,2.45457,2.25190,0.20267
demo,CATNAT,5,ZDDEF4C3-ZINCFACB-ZVOLFACA,2.25474,2.06857,0.18617
demo,CATNAT,5,ZDDEF4C3-ZINCFACA-ZVOLFDCD,2.89785,2.65858,0.23927
demo,CATNAT,5,ZDDEF4C3-ZINCFACA-ZVOLFCCC,2.69175,2.46949,0.22225
demo,CATNAT,5,ZDDEF4C3-ZINCFACA-ZVOLFBCB,2.39915,2.20105,0.19809
demo,CATNAT,5,ZDDEF4C3-ZINCFACA-ZVOLFACA,2.19932,2.01772,0.18159
demo,CATNAT,5,ZDDEF4C2-ZINCFBCC-ZVOLFDCD,2.79705,2.56610,0.23095
demo,CATNAT,5,ZDDEF4C2-ZINCFBCC-ZVOLFCCC,2.59095,2.37702,0.21393
demo,CATNAT,5,ZDDEF4C2-ZINCFBCC-ZVOLFBCB,2.29835,2.10858,0.18977
demo,CATNAT,5,ZDDEF4C2-ZINCFBCC-ZVOLFACA,2.09852,1.92525,0.17327
demo,CATNAT,5,ZDDEF4C2-ZINCFBCB-ZVOLFDCD,2.78356,2.55372,0.22984
demo,CATNAT,5,ZDDEF4C2-ZINCFBCB-ZVOLFCCC,2.57745,2.36464,0.21282
demo,CATNAT,5,ZDDEF4C2-ZINCFBCB-ZVOLFBCB,2.28485,2.09620,0.18866
demo,CATNAT,5,ZDDEF4C2-ZINCFBCB-ZVOLFACA,2.08503,1.91287,0.17216
demo,CATNAT,5,ZDDEF4C2-ZINCFBCA-ZVOLFDCD,2.73462,2.50883,0.22579
demo,CATNAT,5,ZDDEF4C2-ZINCFBCA-ZVOLFCCC,2.52852,2.31974,0.20878
demo,CATNAT,5,ZDDEF4C2-ZINCFBCA-ZVOLFBCB,2.23592,2.05130,0.18462
demo,CATNAT,5,ZDDEF4C2-ZINCFBCA-ZVOLFACA,2.03609,1.86797,0.16812
demo,CATNAT,5,ZDDEF4C2-ZINCFACC-ZVOLFDCD,2.87255,2.63537,0.23718
demo,CATNAT,5,ZDDEF4C2-ZINCFACC-ZVOLFCCC,2.66645,2.44628,0.22017
demo,CATNAT,5,ZDDEF4C2-ZINCFACC-ZVOLFBCB,2.37385,2.17784,0.19601
demo,CATNAT,5,ZDDEF4C2-ZINCFACC-ZVOLFACA,2.17402,1.99451,0.17951
demo,CATNAT,5,ZDDEF4C2-ZINCFACB-ZVOLFDCD,2.85727,2.62135,0.23592
demo,CATNAT,5,ZDDEF4C2-ZINCFACB-ZVOLFCCC,2.65116,2.43226,0.21890
demo,CATNAT,5,ZDDEF4C2-ZINCFACB-ZVOLFBCB,2.35856,2.16382,0.19474
demo,CATNAT,5,ZDDEF4C2-ZINCFACB-ZVOLFACA,2.15874,1.98049,0.17824
demo,CATNAT,5,ZDDEF4C2-ZINCFACA-ZVOLFDCD,2.80185,2.57051,0.23135
demo,CATNAT,5,ZDDEF4C2-ZINCFACA-ZVOLFCCC,2.59574,2.38142,0.21433
demo,CATNAT,5,ZDDEF4C2-ZINCFACA-ZVOLFBCB,2.30315,2.11298,0.19017
demo,CATNAT,5,ZDDEF4C2-ZINCFACA-ZVOLFACA,2.10332,1.92965,0.17367
demo,CATNAT,5,ZDDEF4C1-ZINCFBCC-ZVOLFDCD,2.67383,2.45305,0.22078
demo,CATNAT,5,ZDDEF4C1-ZINCFBCC-ZVOLFCCC,2.46772,2.26396,0.20376
demo,CATNAT,5,ZDDEF4C1-ZINCFBCC-ZVOLFBCB,2.17512,1.99552,0.17960
demo,CATNAT,5,ZDDEF4C1-ZINCFBCC-ZVOLFACA,1.97529,1.81220,0.16310
demo,CATNAT,5,ZDDEF4C1-ZINCFBCB-ZVOLFDCD,2.66033,2.44067,0.21966
demo,CATNAT,5,ZDDEF4C1-ZINCFBCB-ZVOLFCCC,2.45422,2.25158,0.20264
demo,CATNAT,5,ZDDEF4C1-ZINCFBCB-ZVOLFBCB,2.16162,1.98314,0.17848
demo,CATNAT,5,ZDDEF4C1-ZINCFBCB-ZVOLFACA,1.96180,1.79981,0.16198
demo,CATNAT,5,ZDDEF4C1-ZINCFBCA-ZVOLFDCD,2.61139,2.39577,0.21562
demo,CATNAT,5,ZDDEF4C1-ZINCFBCA-ZVOLFCCC,2.40529,2.20668,0.19860
demo,CATNAT,5,ZDDEF4C1-ZINCFBCA-ZVOLFBCB,2.11269,1.93825,0.17444
demo,CATNAT,5,ZDDEF4C1-ZINCFBCA-ZVOLFACA,1.91286,1.75492,0.15794
demo,CATNAT,5,ZDDEF4C1-ZINCFACC-ZVOLFDCD,2.74932,2.52232,0.22701
demo,CATNAT,5,ZDDEF4C1-ZINCFACC-ZVOLFCCC,2.54322,2.33323,0.20999
demo,CATNAT,5,ZDDEF4C1-ZINCFACC-ZVOLFBCB,2.25062,2.06479,0.18583
demo,CATNAT,5,ZDDEF4C1-ZINCFACC-ZVOLFACA,2.05079,1.88146,0.16933
demo,CATNAT,5,ZDDEF4C1-ZINCFACB-ZVOLFDCD,2.73404,2.50829,0.22575
demo,CATNAT,5,ZDDEF4C1-ZINCFACB-ZVOLFCCC,2.52793,2.31921,0.20873
demo,CATNAT,5,ZDDEF4C1-ZINCFACB-ZVOLFBCB,2.23534,2.05077,0.18457
demo,CATNAT,5,ZDDEF4C1-ZINCFACB-ZVOLFACA,2.03551,1.86744,0.16807
demo,CATNAT,5,ZDDEF4C1-ZINCFACA-ZVOLFDCD,2.67862,2.45745,0.22117
demo,CATNAT,5,ZDDEF4C1-ZINCFACA-ZVOLFCCC,2.47252,2.26836,0.20415
demo,CATNAT,5,ZDDEF4C1-ZINCFACA-ZVOLFBCB,2.17992,1.99992,0.17999
demo,CATNAT,5,ZDDEF4C1-ZINCFACA-ZVOLFACA,1.98009,1.81660,0.16349
demo,CATNAT,5,ZDDEF3C3-ZINCFBCC-ZVOLFDCD,2.75908,2.53127,0.22781
demo,CATNAT,5,ZDDEF3C3-ZINCFBCC-ZVOLFCCC,2.55297,2.34218,0.21080
demo,CATNAT,5,ZDDEF3C3-ZINCFBCC-ZVOLFBCB,2.26038,2.07374,0.18664
demo,CATNAT,5,ZDDEF3C3-ZINCFBCC-ZVOLFACA,2.06055,1.89041,0.17014
demo,CATNAT,5,ZDDEF3C3-ZINCFBCB-ZVOLFDCD,2.74559,2.51889,0.22670
demo,CATNAT,5,ZDDEF3C3-ZINCFBCB-ZVOLFCCC,2.53948,2.32980,0.20968
demo,CATNAT,5,ZDDEF3C3-ZINCFBCB-ZVOLFBCB,2.24688,2.06136,0.18552
demo,CATNAT,5,ZDDEF3C3-ZINCFBCB-ZVOLFACA,2.04705,1.87803,0.16902
demo,CATNAT,5,ZDDEF3C3-ZINCFBCA-ZVOLFDCD,2.69665,2.47399,0.22266
demo,CATNAT,5,ZDDEF3C3-ZINCFBCA-ZVOLFCCC,2.49054,2.28490,0.20564
demo,CATNAT,5,ZDDEF3C3-ZINCFBCA-ZVOLFBCB,2.19794,2.01646,0.18148
demo,CATNAT,5,ZDDEF3C3-ZINCFBCA-ZVOLFACA,1.99812,1.83313,0.16498
demo,CATNAT,5,ZDDEF3C3-ZINCFACC-ZVOLFDCD,2.83458,2.60053,0.23405
demo,CATNAT,5,ZDDEF3C3-ZINCFACC-ZVOLFCCC,2.62847,2.41144,0.21703
demo,CATNAT,5,ZDDEF3C3-ZINCFACC-ZVOLFBCB,2.33587,2.14300,0.19287
demo,CATNAT,5,ZDDEF3C3-ZINCFACC-ZVOLFACA,2.13605,1.95968,0.17637
demo,CATNAT,5,ZDDEF3C3-ZINCFACB-ZVOLFDCD,2.81930,2.58651,0.23279
demo,CATNAT,5,ZDDEF3C3-ZINCFACB-ZVOLFCCC,2.61319,2.39742,0.21577
demo,CATNAT,5,ZDDEF3C3-ZINCFACB-ZVOLFBCB,2.32059,2.12898,0.19161
demo,CATNAT,5,ZDDEF3C3-ZINCFACB-ZVOLFACA,2.12076,1.94566,0.17511
demo,CATNAT,5,ZDDEF3C3-ZINCFACA-ZVOLFDCD,2.76388,2.53567,0.22821
demo,CATNAT,5,ZDDEF3C3-ZINCFACA-ZVOLFCCC,2.55777,2.34658,0.21119
demo,CATNAT,5,ZDDEF3C3-ZINCFACA-ZVOLFBCB,2.26517,2.07814,0.18703
demo,CATNAT,5,ZDDEF3C3-ZINCFACA-ZVOLFACA,2.06534,1.89481,0.17053
demo,CATNAT,5,ZDDEF3C2-ZINCFBCC-ZVOLFDCD,2.67324,2.45251,0.22073
demo,CATNAT,5,ZDDEF3C2-ZINCFBCC-ZVOLFCCC,2.46713,2.26342,0.20371
demo,CATNAT,5,ZDDEF3C2-ZINCFBCC-ZVOLFBCB,2.17453,1.99498,0.17955
demo,CATNAT,5,ZDDEF3C2-ZINCFBCC-ZVOLFACA,1.97470,1.81166,0.16305
demo,CATNAT,5,ZDDEF3C2-ZINCFBCB-ZVOLFDCD,2.65974,2.44013,0.21961
demo,CATNAT,5,ZDDEF3C2-ZINCFBCB-ZVOLFCCC,2.45364,2.25104,0.20259
demo,CATNAT,5,ZDDEF3C2-ZINCFBCB-ZVOLFBCB,2.16104,1.98260,0.17843
demo,CATNAT,5,ZDDEF3C2-ZINCFBCB-ZVOLFACA,1.96121,1.79927,0.16193
demo,CATNAT,5,ZDDEF3C2-ZINCFBCA-ZVOLFDCD,2.61081,2.39523,0.21557
demo,CATNAT,5,ZDDEF3C2-ZINCFBCA-ZVOLFCCC,2.40470,2.20614,0.19855
demo,CATNAT,5,ZDDEF3C2-ZINCFBCA-ZVOLFBCB,2.11210,1.93771,0.17439
demo,CATNAT,5,ZDDEF3C2-ZINCFBCA-ZVOLFACA,1.91227,1.75438,0.15789
demo,CATNAT,5,ZDDEF3C2-ZINCFACC-ZVOLFDCD,2.74874,2.52178,0.22696
demo,CATNAT,5,ZDDEF3C2-ZINCFACC-ZVOLFCCC,2.54263,2.33269,0.20994
demo,CATNAT,5,ZDDEF3C2-ZINCFACC-ZVOLFBCB,2.25003,2.06425,0.18578
demo,CATNAT,5,ZDDEF3C2-ZINCFACC-ZVOLFACA,2.05020,1.88092,0.16928
demo,CATNAT,5,ZDDEF3C2-ZINCFACB-ZVOLFDCD,2.73345,2.50775,0.22570
demo,CATNAT,5,ZDDEF3C2-ZINCFACB-ZVOLFCCC,2.52735,2.31867,0.20868
demo,CATNAT,5,ZDDEF3C2-ZINCFACB-ZVOLFBCB,2.23475,2.05023,0.18452
demo,CATNAT,5,ZDDEF3C2-ZINCFACB-ZVOLFACA,2.03492,1.86690,0.16802
demo,CATNAT,5,ZDDEF3C2-ZINCFACA-ZVOLFDCD,2.67803,2.45691,0.22112
demo,CATNAT,5,ZDDEF3C2-ZINCFACA-ZVOLFCCC,2.47193,2.26782,0.20410
demo,CATNAT,5,ZDDEF3C2-ZINCFACA-ZVOLFBCB,2.17933,1.99938,0.17994
demo,CATNAT,5,ZDDEF3C2-ZINCFACA-ZVOLFACA,1.97950,1.81606,0.16345
demo,CATNAT,5,ZDDEF3C1-ZINCFBCC-ZVOLFDCD,2.56305,2.35142,0.21163
demo,CATNAT,5,ZDDEF3C1-ZINCFBCC-ZVOLFCCC,2.35694,2.16233,0.19461
demo,CATNAT,5,ZDDEF3C1-ZINCFBCC-ZVOLFBCB,2.06434,1.89389,0.17045
demo,CATNAT,5,ZDDEF3C1-ZINCFBCC-ZVOLFACA,1.86452,1.71057,0.15395
demo,CATNAT,5,ZDDEF3C1-ZINCFBCB-ZVOLFDCD,2.54956,2.33904,0.21051
demo,CATNAT,5,ZDDEF3C1-ZINCFBCB-ZVOLFCCC,2.34345,2.14995,0.19350
demo,CATNAT,5,ZDDEF3C1-ZINCFBCB-ZVOLFBCB,2.05085,1.88151,0.16934
demo,CATNAT,5,ZDDEF3C1-ZINCFBCB-ZVOLFACA,1.85102,1.69818,0.15284
demo,CATNAT,5,ZDDEF3C1-ZINCFBCA-ZVOLFDCD,2.50062,2.29414,0.20647
demo,CATNAT,5,ZDDEF3C1-ZINCFBCA-ZVOLFCCC,2.29451,2.10506,0.18946
demo,CATNAT,5,ZDDEF3C1-ZINCFBCA-ZVOLFBCB,2.00191,1.83662,0.16530
demo,CATNAT,5,ZDDEF3C1-ZINCFBCA-ZVOLFACA,1.80208,1.65329,0.14880
demo,CATNAT,5,ZDDEF3C1-ZINCFACC-ZVOLFDCD,2.63855,2.42069,0.21786
demo,CATNAT,5,ZDDEF3C1-ZINCFACC-ZVOLFCCC,2.43244,2.23160,0.20084
demo,CATNAT,5,ZDDEF3C1-ZINCFACC-ZVOLFBCB,2.13984,1.96316,0.17668
demo,CATNAT,5,ZDDEF3C1-ZINCFACC-ZVOLFACA,1.94002,1.77983,0.16018
demo,CATNAT,5,ZDDEF3C1-ZINCFACB-ZVOLFDCD,2.62327,2.40667,0.21660
